deployment,endpoint,requests_target,timestamp,container,container_id,memory_original,memory_usage_mib,source_file
x3,book,100,2026-09-17T04:51:08.8573269Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.493GiB / 1.5GiB,1528.832,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:17.1611242Z,book-reviews-a4-web-1,348cd506525f,120.9MiB / 15.17GiB,120.9,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:17.1611242Z,book-reviews-a4-web-2,660681595a5e,121.3MiB / 15.17GiB,121.3,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:17.1611242Z,book-reviews-a4-web-3,a1cb37b7da6b,120.8MiB / 15.17GiB,120.8,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:17.1611242Z,book-reviews-a4-static-1,69b93e454d61,30.47MiB / 15.17GiB,30.47,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:17.1611242Z,book-reviews-a4-db-1,ca43277e8356,56.04MiB / 15.17GiB,56.04,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:17.1611242Z,book-reviews-a4-redis-1,87235cf2e925,15.3MiB / 192MiB,15.3,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:17.1611242Z,book-reviews-a4-traefik-1,9848c97527b3,122.4MiB / 15.17GiB,122.4,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:17.1611242Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.494GiB / 1.5GiB,1529.856,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:25.4282293Z,book-reviews-a4-web-1,348cd506525f,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:25.4282293Z,book-reviews-a4-web-2,660681595a5e,121.9MiB / 15.17GiB,121.9,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:25.4282293Z,book-reviews-a4-web-3,a1cb37b7da6b,121MiB / 15.17GiB,121.0,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:25.4282293Z,book-reviews-a4-static-1,69b93e454d61,30.43MiB / 15.17GiB,30.43,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:25.4282293Z,book-reviews-a4-db-1,ca43277e8356,56.63MiB / 15.17GiB,56.63,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:25.4282293Z,book-reviews-a4-redis-1,87235cf2e925,15.59MiB / 192MiB,15.59,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:25.4282293Z,book-reviews-a4-traefik-1,9848c97527b3,122MiB / 15.17GiB,122.0,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:25.4282293Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.493GiB / 1.5GiB,1528.832,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:33.6078495Z,book-reviews-a4-web-1,348cd506525f,121.1MiB / 15.17GiB,121.1,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:33.6078495Z,book-reviews-a4-web-2,660681595a5e,121.1MiB / 15.17GiB,121.1,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:33.6078495Z,book-reviews-a4-web-3,a1cb37b7da6b,120.8MiB / 15.17GiB,120.8,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:33.6078495Z,book-reviews-a4-static-1,69b93e454d61,30.25MiB / 15.17GiB,30.25,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:33.6078495Z,book-reviews-a4-db-1,ca43277e8356,56.89MiB / 15.17GiB,56.89,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:33.6078495Z,book-reviews-a4-redis-1,87235cf2e925,15.44MiB / 192MiB,15.44,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:33.6078495Z,book-reviews-a4-traefik-1,9848c97527b3,122.8MiB / 15.17GiB,122.8,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:33.6078495Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.493GiB / 1.5GiB,1528.832,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:41.7749183Z,book-reviews-a4-web-1,348cd506525f,120.8MiB / 15.17GiB,120.8,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:41.7749183Z,book-reviews-a4-web-2,660681595a5e,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:41.7749183Z,book-reviews-a4-web-3,a1cb37b7da6b,120.9MiB / 15.17GiB,120.9,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:41.7749183Z,book-reviews-a4-static-1,69b93e454d61,30.7MiB / 15.17GiB,30.7,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:41.7749183Z,book-reviews-a4-db-1,ca43277e8356,56.81MiB / 15.17GiB,56.81,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:41.7749183Z,book-reviews-a4-redis-1,87235cf2e925,16MiB / 192MiB,16.0,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:41.7749183Z,book-reviews-a4-traefik-1,9848c97527b3,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:41.7749183Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.493GiB / 1.5GiB,1528.832,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:49.7233614Z,book-reviews-a4-web-1,348cd506525f,120.5MiB / 15.17GiB,120.5,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:49.7233614Z,book-reviews-a4-web-2,660681595a5e,122.3MiB / 15.17GiB,122.3,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:49.7233614Z,book-reviews-a4-web-3,a1cb37b7da6b,121.7MiB / 15.17GiB,121.7,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:49.7233614Z,book-reviews-a4-static-1,69b93e454d61,30.48MiB / 15.17GiB,30.48,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:49.7233614Z,book-reviews-a4-db-1,ca43277e8356,55.96MiB / 15.17GiB,55.96,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:49.7233614Z,book-reviews-a4-redis-1,87235cf2e925,15.38MiB / 192MiB,15.38,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:49.7233614Z,book-reviews-a4-traefik-1,9848c97527b3,122.5MiB / 15.17GiB,122.5,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:49.7233614Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.493GiB / 1.5GiB,1528.832,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:57.9784022Z,book-reviews-a4-web-1,348cd506525f,120.9MiB / 15.17GiB,120.9,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:57.9784022Z,book-reviews-a4-web-2,660681595a5e,122MiB / 15.17GiB,122.0,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:57.9784022Z,book-reviews-a4-web-3,a1cb37b7da6b,120.9MiB / 15.17GiB,120.9,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:57.9784022Z,book-reviews-a4-static-1,69b93e454d61,30.76MiB / 15.17GiB,30.76,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:57.9784022Z,book-reviews-a4-db-1,ca43277e8356,56.14MiB / 15.17GiB,56.14,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:57.9784022Z,book-reviews-a4-redis-1,87235cf2e925,15.82MiB / 192MiB,15.82,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:57.9784022Z,book-reviews-a4-traefik-1,9848c97527b3,122.1MiB / 15.17GiB,122.1,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:51:57.9784022Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.493GiB / 1.5GiB,1528.832,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:06.2339863Z,book-reviews-a4-web-1,348cd506525f,121.7MiB / 15.17GiB,121.7,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:06.2339863Z,book-reviews-a4-web-2,660681595a5e,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:06.2339863Z,book-reviews-a4-web-3,a1cb37b7da6b,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:06.2339863Z,book-reviews-a4-static-1,69b93e454d61,30.68MiB / 15.17GiB,30.68,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:06.2339863Z,book-reviews-a4-db-1,ca43277e8356,56.72MiB / 15.17GiB,56.72,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:06.2339863Z,book-reviews-a4-redis-1,87235cf2e925,15.48MiB / 192MiB,15.48,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:06.2339863Z,book-reviews-a4-traefik-1,9848c97527b3,121.7MiB / 15.17GiB,121.7,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:06.2339863Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.492GiB / 1.5GiB,1527.808,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:14.5912831Z,book-reviews-a4-web-1,348cd506525f,120.8MiB / 15.17GiB,120.8,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:14.5912831Z,book-reviews-a4-web-2,660681595a5e,121.4MiB / 15.17GiB,121.4,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:14.5912831Z,book-reviews-a4-web-3,a1cb37b7da6b,120.6MiB / 15.17GiB,120.6,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:14.5912831Z,book-reviews-a4-static-1,69b93e454d61,35.23MiB / 15.17GiB,35.23,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:14.5912831Z,book-reviews-a4-db-1,ca43277e8356,56.14MiB / 15.17GiB,56.14,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:14.5912831Z,book-reviews-a4-redis-1,87235cf2e925,15.5MiB / 192MiB,15.5,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:14.5912831Z,book-reviews-a4-traefik-1,9848c97527b3,122.1MiB / 15.17GiB,122.1,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:14.5912831Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.493GiB / 1.5GiB,1528.832,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:22.8131729Z,book-reviews-a4-web-1,348cd506525f,122MiB / 15.17GiB,122.0,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:22.8131729Z,book-reviews-a4-web-2,660681595a5e,121.1MiB / 15.17GiB,121.1,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:22.8131729Z,book-reviews-a4-web-3,a1cb37b7da6b,121.2MiB / 15.17GiB,121.2,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:22.8131729Z,book-reviews-a4-static-1,69b93e454d61,30.75MiB / 15.17GiB,30.75,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:22.8131729Z,book-reviews-a4-db-1,ca43277e8356,57.31MiB / 15.17GiB,57.31,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:22.8131729Z,book-reviews-a4-redis-1,87235cf2e925,14.97MiB / 192MiB,14.97,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:22.8131729Z,book-reviews-a4-traefik-1,9848c97527b3,121.3MiB / 15.17GiB,121.3,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:22.8131729Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.493GiB / 1.5GiB,1528.832,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:30.7200674Z,book-reviews-a4-web-1,348cd506525f,121MiB / 15.17GiB,121.0,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:30.7200674Z,book-reviews-a4-web-2,660681595a5e,121.4MiB / 15.17GiB,121.4,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:30.7200674Z,book-reviews-a4-web-3,a1cb37b7da6b,121.4MiB / 15.17GiB,121.4,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:30.7200674Z,book-reviews-a4-static-1,69b93e454d61,30.52MiB / 15.17GiB,30.52,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:30.7200674Z,book-reviews-a4-db-1,ca43277e8356,56.11MiB / 15.17GiB,56.11,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:30.7200674Z,book-reviews-a4-redis-1,87235cf2e925,15.21MiB / 192MiB,15.21,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:30.7200674Z,book-reviews-a4-traefik-1,9848c97527b3,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:30.7200674Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.493GiB / 1.5GiB,1528.832,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:38.9718132Z,book-reviews-a4-web-1,348cd506525f,121.1MiB / 15.17GiB,121.1,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:38.9718132Z,book-reviews-a4-web-2,660681595a5e,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:38.9718132Z,book-reviews-a4-web-3,a1cb37b7da6b,121.2MiB / 15.17GiB,121.2,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:38.9718132Z,book-reviews-a4-static-1,69b93e454d61,31.02MiB / 15.17GiB,31.02,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:38.9718132Z,book-reviews-a4-db-1,ca43277e8356,56.3MiB / 15.17GiB,56.3,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:38.9718132Z,book-reviews-a4-redis-1,87235cf2e925,16.02MiB / 192MiB,16.02,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:38.9718132Z,book-reviews-a4-traefik-1,9848c97527b3,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:38.9718132Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.493GiB / 1.5GiB,1528.832,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:47.3567626Z,book-reviews-a4-web-1,348cd506525f,120.8MiB / 15.17GiB,120.8,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:47.3567626Z,book-reviews-a4-web-2,660681595a5e,121.3MiB / 15.17GiB,121.3,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:47.3567626Z,book-reviews-a4-web-3,a1cb37b7da6b,121.2MiB / 15.17GiB,121.2,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:47.3567626Z,book-reviews-a4-static-1,69b93e454d61,31.14MiB / 15.17GiB,31.14,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:47.3567626Z,book-reviews-a4-db-1,ca43277e8356,56.05MiB / 15.17GiB,56.05,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:47.3567626Z,book-reviews-a4-redis-1,87235cf2e925,15.68MiB / 192MiB,15.68,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:47.3567626Z,book-reviews-a4-traefik-1,9848c97527b3,121.4MiB / 15.17GiB,121.4,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:47.3567626Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.493GiB / 1.5GiB,1528.832,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:55.6833820Z,book-reviews-a4-web-1,348cd506525f,121.5MiB / 15.17GiB,121.5,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:55.6833820Z,book-reviews-a4-web-2,660681595a5e,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:55.6833820Z,book-reviews-a4-web-3,a1cb37b7da6b,121.4MiB / 15.17GiB,121.4,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:55.6833820Z,book-reviews-a4-static-1,69b93e454d61,30.7MiB / 15.17GiB,30.7,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:55.6833820Z,book-reviews-a4-db-1,ca43277e8356,56.28MiB / 15.17GiB,56.28,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:55.6833820Z,book-reviews-a4-redis-1,87235cf2e925,15.48MiB / 192MiB,15.48,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:55.6833820Z,book-reviews-a4-traefik-1,9848c97527b3,121.4MiB / 15.17GiB,121.4,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:52:55.6833820Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.493GiB / 1.5GiB,1528.832,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:04.0069728Z,book-reviews-a4-web-1,348cd506525f,121.3MiB / 15.17GiB,121.3,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:04.0069728Z,book-reviews-a4-web-2,660681595a5e,121.1MiB / 15.17GiB,121.1,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:04.0069728Z,book-reviews-a4-web-3,a1cb37b7da6b,121MiB / 15.17GiB,121.0,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:04.0069728Z,book-reviews-a4-static-1,69b93e454d61,30.77MiB / 15.17GiB,30.77,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:04.0069728Z,book-reviews-a4-db-1,ca43277e8356,54.33MiB / 15.17GiB,54.33,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:04.0069728Z,book-reviews-a4-redis-1,87235cf2e925,15.56MiB / 192MiB,15.56,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:04.0069728Z,book-reviews-a4-traefik-1,9848c97527b3,121.5MiB / 15.17GiB,121.5,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:04.0069728Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.493GiB / 1.5GiB,1528.832,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:11.7834699Z,book-reviews-a4-web-1,348cd506525f,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:11.7834699Z,book-reviews-a4-web-2,660681595a5e,121.4MiB / 15.17GiB,121.4,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:11.7834699Z,book-reviews-a4-web-3,a1cb37b7da6b,121.5MiB / 15.17GiB,121.5,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:11.7834699Z,book-reviews-a4-static-1,69b93e454d61,31.13MiB / 15.17GiB,31.13,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:11.7834699Z,book-reviews-a4-db-1,ca43277e8356,54.35MiB / 15.17GiB,54.35,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:11.7834699Z,book-reviews-a4-redis-1,87235cf2e925,15.05MiB / 192MiB,15.05,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:11.7834699Z,book-reviews-a4-traefik-1,9848c97527b3,122.2MiB / 15.17GiB,122.2,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:11.7834699Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.494GiB / 1.5GiB,1529.856,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:19.7918102Z,book-reviews-a4-web-1,348cd506525f,121.8MiB / 15.17GiB,121.8,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:19.7918102Z,book-reviews-a4-web-2,660681595a5e,121.2MiB / 15.17GiB,121.2,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:19.7918102Z,book-reviews-a4-web-3,a1cb37b7da6b,120.5MiB / 15.17GiB,120.5,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:19.7918102Z,book-reviews-a4-static-1,69b93e454d61,30.51MiB / 15.17GiB,30.51,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:19.7918102Z,book-reviews-a4-db-1,ca43277e8356,53.98MiB / 15.17GiB,53.98,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
x3,book,100,2026-09-17T04:53:19.7918102Z,book-reviews-a4-redis-1,87235cf2e925,15.08MiB / 192MiB,15.08,results/matrix-20260916-2305/scaled-book-100/containers.jsonl
